companyid,headline,mostimportantdateutc,keydeveventtypeid,keydeveventtypename,companyname,audiolengthsec,transcriptid,transcriptcomponentid,transcriptcomponenttypename,transcriptpersonname,companyofperson,speakertypename,componentorder,componenttext,word_count
21835.0,"Microsoft Corporation, Q2 2015 Earnings Call, Jan 26, 2015",2015-01-26,48.0,Earnings Calls,Microsoft Corporation,3786.0,748987.0,32826448.0,Answer,Satya Nadella,,Executives,49,"Yes. So overall, at the highest levels, our strategy here is to make sure that the Microsoft services, i.e. cloud services, be it Azure, Office 365, CRM Online or Enterprise Mobility Suite, are covering all the devices out there in the marketplace. So that, that way, we maximize the opportunity we have for each of these subscription and capacity-based services. So that's sort of the core rationale for why we are doing cross-platform. Now the next question is what's the uniqueness of Windows? And the uniqueness of Windows comes because we don't think of these services and their application endpoints as apps but fundamentally core to the Windows experience, so we are building them natively into Windows. So for example, when you log into Windows, you are logging in with Microsoft account or Azure, really. When you have files there syncing with OneDrive, Outlook is the email client for Windows. So that's how Windows will differentiate, and not to mention our gaming and Xbox LIVE experiences. So overall, we will build a differentiated Windows because our application experiences for our cloud endpoints will be native in Windows. And at the same time, we'll make sure that our services are available on all endpoints, driving more usage, more subscription growth. So the best way to measure our progress is Office 365 subscription growth, Azure growth and EMS growth.",227
21835.0,"Microsoft Corporation, Q2 2015 Earnings Call, Jan 26, 2015",2015-01-26,48.0,Earnings Calls,Microsoft Corporation,3786.0,748987.0,32826449.0,Answer,Chris Suh,,Executives,50,"Great. Thanks. That wraps up the Q&A portion of today's earnings call. We look forward to seeing many of you in the coming months at various investor conferences. For those unable to attend in person, these events will generally be webcast, and you can follow our comments at microsoft.com/investor. Please contact us if you need any additional details, and thank you for joining us today.",65
21835.0,"Microsoft Corporation, Q2 2015 Earnings Call, Jan 26, 2015",2015-01-26,48.0,Earnings Calls,Microsoft Corporation,3786.0,748987.0,32826450.0,Answer,Amy Hood,,Executives,51,Thank you.,2
21835.0,"Microsoft Corporation, Q2 2015 Earnings Call, Jan 26, 2015",2015-01-26,48.0,Earnings Calls,Microsoft Corporation,3786.0,748987.0,32826451.0,Answer,Satya Nadella,,Executives,52,Thank you.,2
21835.0,"Microsoft Corporation, Q2 2015 Earnings Call, Jan 26, 2015",2015-01-26,48.0,Earnings Calls,Microsoft Corporation,3786.0,748987.0,32826452.0,Question and Answer Operator Message,Operator,,Operator,53,"Thank you. This concludes today's teleconference. You may disconnect your lines at this time, and thank you for your participation.",20
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586355.0,Presentation Operator Message,Operator,,Operator,0,"Greetings, and welcome to the Microsoft Third Quarter Fiscal Year 2015 Earnings Conference Call. [Operator Instructions] As a reminder, this conference is being recorded. At this time, I will turn the call over to Chris Suh, General Manager, Investor Relations for Microsoft. Thank you. Chris, you may begin.",48
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586356.0,Presenter Speech,Chris Suh,,Executives,1,"Thank you. Good afternoon, and thank you for joining us today. On the call with me today are Satya Nadella, Chief Executive Officer; Amy Hood, Chief Financial Officer; Frank Brod, Chief Accounting Officer; and John Seethoff, Deputy General Counsel.
On our website, microsoft.com/investor, we have posted our press release and a slide deck that provides a summary of our results this quarter. Unless otherwise specified, all growth comparisons we make on the call today relate to the corresponding period of last year. For selected metrics on the call and in other earnings materials, we have also provided growth rates in constant currency. We present constant currency information to provide a framework for assessing how our underlying businesses performed, excluding the effect of foreign currency rate fluctuation. 
Additionally, any mention of operating expense refers to segment operating expenses as defined in the footnotes of our 10-Q and includes research and development, sales and marketing and general and administrative, but excludes integration and restructuring charges.
We will post the prepared remarks to our website immediately following the call until the complete transcript is available. Today's call is being webcast live and recorded. If you ask a question, it will be included in our live transmission, in the transcript and any future use of the recording. You can replay the call and view the transcript on the Microsoft Investor Relations website until April 23, 2016.
During this call, we will be making forward-looking statements, which are predictions, projections or other statements about future events. These statements are based on current expectations and assumptions that are subject to risk and uncertainty. Actual results could materially differ because of factors discussed in today's earnings press release, in the comments made during this conference call and in the Risk Factors section of our Form 10-K, Form 10-Q and other reports and filings with the Securities and Exchange Commission. We do not undertake any duty to update any forward-looking statement.
And with that, I'll turn the call over to Satya.",333
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586357.0,Presenter Speech,Satya Nadella,,Executives,2,"Thank you, Chris. Good afternoon, everyone. Today I'll focus my remarks on our 3 business areas: cloud, Windows and devices. Next week at Build, our developer conference, I'll share more about our ambitions on how our next-generation platforms will empower every person and organizations. 
This quarter, we delivered $21.7 billion in revenue, an increase of 6% year-over-year or 9% in constant currency. We are seeing the impact of foreign exchange, geopolitical trends in certain geographies and product transitions. We're taking steps to respond quickly and adjust our plans as needed while we continue to move forward in our transformation.
Overall, I'm pleased with our business performance. More importantly, though, it's clear that we are well on our way to transforming our products and businesses across all of Microsoft. The early signs are evident in how our customers are using our products, which I'll share throughout my remarks today. 
Our momentum in the cloud is a highlight. Increasingly, customers are choosing Microsoft Cloud services to transform their own businesses. Going beyond just moving existing workloads to the cloud, these results showcase our ability to transform and perform simultaneously. With that in mind, I'll walk you through the quarter, starting with our cloud business.
At the core of our results this quarter is incredible growth across a growing portfolio of cloud services. Our commercial cloud business is a source of strength driven by Office 365, Azure and Dynamics CRM. Our commercial cloud annualized run rate now stands at $6.3 billion, marking the seventh consecutive quarter of triple-digit revenue growth. 
Office 365 is clearly a key growth driver. Like any cloud service, we track how people are actually using it, and we are proud that Office 365 is a vibrant, active service. Right now, there are nearly 50 million Office 365 monthly active users inside businesses. 
Exchange Online alone sees about 60 billion requests per day from all connected clients. About 70 billion transactions are user actions, and there are 830 million meetings a month created in Office.
And we are increasing our Office value proposition for businesses with new mobile device management capabilities built into Office 365 and through our continued commitment to customer data compliance and security. We released new versions of Office Delve for mobile devices. And earlier this month, we rolled out Skype for Business to the Office 365 customers worldwide. Finally, in anticipation of the release of Windows 10, we have announced a preview of new touch-first Office universal app.
Small- and medium-sized customers are adopting Office 365 at a continued rapid pace, led by our more than 65,000 Office 365 partners. 30 telecommunications companies are already offering 365 to small- and medium-sized customers, including some of the largest in the world. In Q3, we announced a new partnership with T-Mobile to bring Office 365 to more customers and enhance our partnerships with GoDaddy. 
At Build next week, I'll talk even more about Office as a platform and how developers can connect into the Office framework to both harness the rich data and have their own application extensions available to ultimately 1 billion-plus Office users.
Azure is also seeing impressive usage momentum. Right now, more than 5 million organizations are represented in Azure Active Directory with more than 425 million identities. Storage is also a strong indicator of consumption, and now we have 50 trillion objects stored in Azure, a 3x growth year-over-year in storage transactions, more than 5 trillion in March alone. And Azure websites are growing with nearly 0.5 million sites hosted.
Beyond strong usage of our existing services, we are excited by the customer response to our expanding portfolio of new cloud offerings. In particular, Enterprise Mobility Suite is growing, and we now have more than 13,000 enterprise customers using EMS. And as customer adoption and usage in the cloud increases, more developers are choosing Azure for their application. Nearly 3 million developers are signed up for Visual Studio Online, up 2x year-over-year. 
To foster developer innovation, we launched Azure App Services this quarter. It offers a powerful set of development tools for creating Web and mobile app backends for any platform or device while enabling integration with other applications including Office 365, Dynamics, Salesforce, Facebook, Twitter, SAP, Oracle, Siebel and many more. 
We also delivered new Azure compute instances this quarter with more memory in storage than any other public cloud provider, attracting more mission-critical workloads to the cloud. And we improved our Big Data capabilities with support for the latest version of Hadoop and Linux in HDInsight and improved disaster recovery with Azure Site Recovery and Backup.
We are seeing significant customer interest and adoption in Azure machine learning and Azure stream analytics, in particular for IoT scenarios. In a world where every company has the opportunity to become a software company, a diverse set of companies like ThyssenKrupp, Toyota, Rockwell, Ford, Fujitsu and Miele are engaging with us in their transformation.
Further, our Dynamics business also has traction in the enterprise. It is now nearly a $2 billion business. Dynamics CRM Online enterprise paid seats more than doubled year-over-year, and we more than doubled enterprise seats sold this quarter for ERP. We also announced the wave of innovation in Microsoft Dynamics CRM this quarter with new social, mobile and analytics capabilities for business process transformation, including seamless integration of Dynamics CRM with Office 365.
While our commercial cloud business is expanding dramatically, we're also seeing strong growth in our consumer cloud services. Office 365 Consumer added an average of 1 million new customers per month, and we now have more than 12 million subscribers, an increase of 35% over the prior quarter.
We're clearly taking Office everywhere. Core to our Office -- a core to our mobile-first strategy is to ensure that our service endpoints are on every mobile device. And to that end, we have seen continued momentum with more than 100 million downloads of Office on iPhones, iPads and Android tablets. And with the release of Outlook on iOS and Android this quarter, updates to our OneDrive application and a preview of the forthcoming Office for Mac, we are making Office more available on to even more users on more devices.
Bing achieved a significant milestone this quarter when U.S. search share topped 20% and search advertising revenue grew 21%. Search is key to productivity in work and life, and it's a huge opportunity for Microsoft as we continue to innovate with Bing across our applications and platforms. On top of that, I'm pleased with our renewed partnership with Yahoo! and our combined ability to compete more effectively in the search marketplace.
Our investments in innovation and user experience in Xbox LIVE are paying off. Xbox LIVE users grew 18% year-over-year, helping drive increased Xbox LIVE usage growth by 30%. 
When I step back and look at Office 365, Bing search and Xbox LIVE collectively, I see real usage growth and monetization of our consumer services all up.
Now let's talk about Windows. To start, our Windows revenue from business customers is stabilizing post the XP refresh anniversary, coming back in line to historical levels. We're also transforming the consumer Windows business to adapt to the changing market dynamics, including lower price point devices. This quarter, while non-Pro revenue declined, activations were up. Importantly, we are now at a place where we can start to see early signs of how usage increases in services like search and gaming can drive new monetization opportunities over the lifetime of a Windows consumer device.
Windows is a tremendous asset for Microsoft with more than 1.5 billion users. This means every day, hundreds of millions of people are using Windows and Windows applications. In fact, more than 16 million unique apps are used on a monthly basis from PCs running Windows 7 and later. 
We are focused on making Windows 10 the most loved version of Windows ever. Perhaps most importantly, last quarter, I talked about how Windows 10 will be a service across an array of devices and will usher in a new era of more personal computing, an era where the mobility of the experience, not the device, is paramount. We look forward to sharing a lot more about Windows 10 at Build next week.
In our device portfolio, Surface adoption continues across enterprise and consumer customers with 44% revenue growth year-over-year. And 64% of Surface Pro 3 users use OneNote, 9x that of any other touch laptop. This shows how great hardware innovation influences customer experience and usage. We're looking forward to Surface 3 availability next month, a device that has received positive reviews for being a superior versatile device at a lower price point.
We continue to demonstrate momentum in the value smartphone segment of the phone market, driving 18% growth in Lumia volume this quarter. However, we need to take further action to reduce our costs across devices as we execute on our Windows 10 first-party hardware plans.
I'm excited that next week, I'll be able to talk much more extensively about our ambitions and the opportunity ahead to 2 important audiences: developers at Build and our investor community at the financial analyst briefing in San Francisco.
Before I turn it over to Amy, I want to close by reflecting on Microsoft's transformation to a company that will thrive and help our customers thrive in a mobile-first, cloud-first world. This is a new world with new growth. It's a world that requires fundamental transformation in products, business models and delivery models across Microsoft.
In 2008, we started our transformation by taking an iconic franchise, Office to the cloud. We took the next big step towards -- forwards 5 years ago when we launched Azure, and another step forward with the recent announcement of Windows 10 as a service. Microsoft's overall transformation isn't about one-for-one shift. It is about delivering new value to more customers and unlocking new growth opportunity. To do this, we will continue to push forward with big ambitions and persistence while delivering solid performance.
With that, I'll hand it over to Amy to talk about this quarter's results in greater detail, and I look forward to rejoining you after to answer questions. Thank you.",1698
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586358.0,Presenter Speech,Amy Hood,,Executives,3,"Thanks, Satya, and good afternoon, everyone. We are pleased with our execution in the third quarter. 
In our commercial business, we continue to see healthy underlying fundamentals with strong renewals of volume license annuity contracts, a mix shift to cloud offerings and solid bookings. Importantly, you can see the progress we are making in the execution of our cloud strategy as the percentage of our revenue from annuity contracts in our commercial business continues to rise. 
As Satya highlighted, we also saw momentum in strategic businesses we've been investing in such as Bing, Xbox LIVE and Surface, which have a key role in our plans to further monetize Windows devices.
Like most multinational companies, the strengthening of the U.S. dollar has had a significant impact in our reported results. Accordingly, when applicable, I will give growth rates in both GAAP and constant currency to help you better understand the underlying business demand. 
Revenue was $21.7 billion, up 6%, and 9% in constant currency.
Gross margin grew 1% and 4% in constant currency. We improved gross margin percentage year-over-year in each of our segments again this quarter, reflecting our ongoing focus on operational excellence.
Operating income declined 5%. Adjusting for both integration and restructuring expense of $190 million as well as the negative $87 million impact from FX, operating income declined 1%. 
Earnings per share was $0.61, which includes a $0.02 negative impact from FX and $0.01 of integration and restructuring expense.
As a reminder, FX movements first impact our bookings growth and unearned revenue on the balance sheet. Each quarter, our contracted not billed balance is adjusted to reflect current FX rates. When FX rates move rapidly as they have in the last 6 months, bookings growth can be significantly impacted. This was the case again this quarter as bookings grew 2%. However, when measured on a constant currency basis, bookings grew 9%.
Unearned revenue was up 4% year-over-year to $20.2 billion and 7% in constant currency. Total unearned revenue was slightly below expectations, driven primarily by a stronger-than-expected mix of sales that are recognized in the current period. 
From a geographic perspective, the U.S. outperformed our expectations. This relative strength in the U.S. resulted in roughly 1 point less of constant currency impact than we expected in our commercial business. China, Russia and Japan were generally in line with our expectations. 
I want to touch briefly on what we were seeing in Japan given it's our second largest market from a revenue perspective. Revenue was down $550 million, which is nearly 4 points of growth for the whole company. With high Office attached to PCs, revenue is particularly sensitive to the underlying PC market dynamics. Q3 was the toughest comparable due to both XP end of support and the VAT increase, which went into effect last April 1. The impact is most evident in our D&C and Commercial Licensing segments. The macroeconomic climate remains challenging as well in Japan, and we don't expect this to change in the short term. 
With that backdrop, I will now move to a detailed discussion of our results starting with Windows. Q3 last year was the peak of the XP refresh cycle, evidenced by Windows Pro revenue growth of 19%. This growth significantly outpaced the underlying PC market, driven by higher attach to Pro, particularly with large enterprise customers in developed markets. This quarter, Pro revenue declined by 19% and is essentially flat to our Q3 FY '13 levels as both business PCs and Pro mix in that segment returned to pre-XP refresh levels. For Windows non-Pro, as we talked about last quarter, inventory in the channel was higher than normal. This quarter, activations grew, and we exited Q3 with channel inventories at more normal levels. This channel inventory reduction was the main driver of our Windows non-Pro revenue decline.
We continued to see a mix shift to opening price point PCs, which impacted license mix and aggregate ASP. However, it was significantly less than the impact in Q2 when holiday sales favor lower price point PCs.
Office consumer revenue and D&C Licensing was down 41% this quarter, due primarily to the shift of purchasing toward Office 365 consumer where we now have 12.4 million subscribers. This transition to Office 365 accounted for 27 points of that decline and the impact of Japan's PC market, the remaining 14 points. Excluding Japan, we grew our combined Consumer Office licenses by 10%.
Revenue in our Devices and Consumer Other segment grew 25% and 28% in constant currency, exceeding our expectations. Many of our growth efforts are represented in this segment, and we made terrific progress this quarter across Office 365, Bing and Xbox LIVE transactions. Gross margin expanded again, benefiting from the increased scale in our services. Inclusive of the estimated impact of the Yahoo! agreement reached last week, we remain confident in our goal of Bing profitability in FY '16.
Moving to hardware. Revenue from Xbox consoles declined largely due to a mix shift of Xbox One consoles to lower ASP SKUs as well as the impact of launch supply from a year ago. With Surface, we saw 53% constant currency revenue growth, driven by strong retail sales and attach of accessories.
On phones, we sold 8.6 million Lumia devices and have gained share in key markets such as the U.K. and Germany over the course of the year. Gross margin declined sequentially, driven by lower Q3 revenue and approximately $60 million of negative impact from foreign currency relative to Q2 FX rates. 
We've made significant progress in reducing the operating expense base in the phone business, moving from an annualized rate of $4.5 billion at acquisition to a run rate under $2.5 billion. That said, the changing mix of our portfolio to the value segment and the significant negative headwind from FX will impact our ability to reach operational breakeven in FY '16. In response, we have in Q3, and will continue in Q4, to aggressively focus on our operating cost base by pursuing efficiencies in both COGS and operating expenses. We will focus those efforts across our entire first-party device portfolio even while we expand into new form factors such as HoloLens and Surface Hub.
Now moving to our commercial results where revenue grew 5% or 7% in constant currency. Commercial bookings declined 1% on a reported basis, but grew 10% in constant currency. The underlying health of the business remained very strong despite the negative impact from specific geos and prior year XP comparables.
The transition of our customers to cloud and subscription annuity services is a critical element of our business transformation. To provide ongoing transparency into our progress, we have added a new KPI: commercial annuity mix. This quarter, 82% of our commercial revenue came from annuity revenue stream, which is up 5 points from last year. While quarter to quarter, the mix can vary with uneven growth rates we've seen in transactional licensing before and after the XP refresh cycle, the overall trend clearly reflects the meaningful progress that we have made.
Office Commercial products and services declined 2%, but grew 1% in constant currency. Japan was a 3-point drag. We successfully renewed a large volume of annuity contract expirations in Q3 at healthy levels, in line with historical rates. And we continue to see a strong shift from traditional licensing to Office 365 across our business customers. In each of the last 3 quarters, we have added more Office 365 seats than transactional licenses with SMB customers.
Server products and services continue to exhibit strong momentum with revenue growth of 12% and 16% in constant currency. Our portfolio was well-positioned to meet the needs of our customers for their private, public and hybrid cloud solutions. Adoption of our premium products remained strong and revenue grew 25% across our premium offering for SQL, Systems Center and Windows Server. Overall, revenue from our commercial cloud services more than doubled again this quarter. Enterprise penetration is accelerating with over half of all agreements signed during the quarter, including cloud services. Within Office 365, premium workloads now make up more than 50% of the installed base. And we are seeing strong attach of our Enterprise Mobility Solutions to Office 365. Azure usage grew rapidly this quarter, and Dynamics CRM Online benefited from strong customer growth.
Moving now to operating expenses, which were favorable to our guidance, driven by decisions that we made during the quarter to reduce spending and to continue to reallocate resources to accelerate growth in key areas. For instance, in markets where we are facing challenges, we reduced our sales and marketing expense to reflect the current environment. And as I mentioned earlier in my comments on our phone business, we took further actions to lower our cost base. Across the company, we continue to prioritize and reallocate our spend to activities with the highest impact. The result was that operating expenses grew 4% for the company. Normalizing for the approximately $300 million year-over-year benefit from FX and the addition of $570 million related to phone, operating expenses grew just 1%. 
Our effective tax rate was 24%, which is 5 points higher than last year. The increase is primarily driven by the inclusion of our phone results and our changing geographic mix.
We returned $7.5 billion to shareholders this quarter, which is an increase of $3 billion from Q2. This change is consistent with our objective to increase capital return to shareholders with a focus on value.
With that overview of the current quarter, let me now turn to our outlook for the fourth quarter. I'll start with a few overall comments for additional context. The guidance that we are providing is based on current FX rates. And should actual rates differ, they will be reflected in our financial result. As a reminder, in our annuity businesses, the FX impact is first reflected in our unearned revenue as it is based on rates when the contract is billed and then into the P&L at that same rate as the revenue is recognized generally over the next year. In Q4, unearned revenue will reflect 3 quarters of billings with a stronger U.S. dollar, which will negatively impact year-over-year comparable. Likewise, we will be recognizing a higher percentage of revenue from periods with a stronger U.S. dollar than both the recently completed Q3 and also the prior year comparison. In total, we expect FX will impact revenue growth by approximately 4 points in Q4 with the majority of that impact in our Commercial segment.
While XP-related comparables remain tough for Q4, we are starting to anniversary the XP benefits from last year. And finally, from a geographic perspective, we expect the year-over-year declines in Japan to continue.
With that additional context, I'll now move to more specific guidance, starting with Devices and Consumer. In licensing, in Q4 last year, we recognized $382 million of revenue related to the end of the commercial agreement with Nokia, which will impact year-over-year growth trends. For this Q4, we expect revenue to be $3.2 billion to $3.4 billion. This range reflects the anniversary of XP, the impact of the Japanese economy and an anticipated drawdown of inventories in the PC ecosystem ahead of the release of Windows 10 this summer. 
Within Consumer Office, we expect similar trends to Q3, including the continued transition to Office 365 subscriptions. In Computing and Gaming Hardware, with the addition of Surface 3, we expect revenue to be $1.5 billion to $1.6 billion. In Phone Hardware, we expect revenue to be $1.3 billion to $1.4 billion with continued momentum in value smartphones and anticipated declines in non-Lumia phones. Gross margins will reflect similar Dynamics to Q3.
In Devices and Consumer Other, we expect revenue to be $2.1 billion to $2.2 billion with continued growth in Bing, Office 365 and Xbox LIVE transactions.
In Commercial Licensing, we expect revenue of $10.5 billion to $10.6 billion with a continuing shift to annuity. This range reflects roughly 4 points of negative impact from FX in addition to the factors that I discussed earlier.
In Commercial Other, we expect momentum to continue in our commercial cloud with revenue of $3.0 billion to $3.1 billion. And in corporate, we don't expect any revenue impact. We expect COGS to be $7.2 billion to $7.4 billion with variability being driven by both hardware segments.
We expect operating expenses to be $8.4 billion to $8.5 billion. This range implies that our full year operating expenses will be roughly $2 billion below our initial guidance for the year, while still investing in key growth opportunities across R&D and sales.
We have benefited from FX, but the biggest driver has been our ongoing cost discipline and prioritization effort. In Q4, we expect to incur $100 million integration expenses and separately, another $100 million in restructuring expenses. 
As a reminder, other income and expense includes dividend and interest income offset by interest expense and the net cost of hedging. 
Given the current FX environment, we expect our net cost of hedging to increase and other income and expense to be negative $200 million.
We expect our Q4 tax rate to be 22% to 24%. In Q4, we expect CapEx to sequentially increase in support of our growing cloud business. And we expect unearned revenue will grow sequentially, in line with historical seasonality, excluding the foreign currency impact.
In closing, as you heard from Satya, we are making progress in our strategic goals. And we are seeing our focused investments land in differentiated products, customer usage and sales results. Customers are seeing and embracing our innovation, leading to increased usage of our cloud services and a transition towards subscription and multiyear purchasing. We continue to invest aggressively to capture opportunities where we see competitive advantage, while also becoming more efficient to accelerate our pace of innovation. 
We encourage you next week to watch the webcast of keynotes from our Build Developer Conference. We will share more of the innovation happening with Windows 10 and our cloud services. We'll also host our financial analyst briefing where Satya, Kevin Turner and I will discuss how the company's transformation provides unique growth opportunities that drive increased lifetime customer value across our core businesses. We look forward to share that -- we look forward to sharing that progress with you.
And with that, let me turn it back over to Chris for Q&A.",2398
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586359.0,Presenter Speech,Chris Suh,,Executives,4,"Thanks, Amy. We'll now move to Q&A. Operator, can you please repeat your instructions?",14
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586360.0,Question and Answer Operator Message,Operator,,Operator,5,[Operator Instructions] Our first question comes from the line of Brent Thill with UBS.,14
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586361.0,Question,Brent Thill,,Analysts,6,"You had great momentum in the cloud. I was curious if you could just talk about the positioning, both in on-prem and cloud environments, and also weave in what you're seeing with Azure?",33
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586362.0,Answer,Satya Nadella,,Executives,7,"Sure, Brent. Thanks for the question. Overall, when I think about the Microsoft Cloud, it's really the combination of Office 365, Dynamics as well as Azure. We think about our capital allocation that way. We think about our utilization, product architecture and customer value, in how uniquely we can bring these 3 assets together, to serve our customers well. And that's the momentum you see. And I talked about the run rate, the usage metrics, and there is really increasing intensity of usage amongst organizational customers in our commercial cloud. One of the other things, it's also -- is a huge benefit for us is -- because our cloud, our public cloud runs on our software asset, our software asset gets packaged up as our servers. In fact, I think of our servers as the edge of our cloud. So the unique capability we now have in Windows Server, SQL Server, is becoming that much more competitive because we are running our public cloud in it, and that's what anyone deploying their own private cloud expects to have. And so you see there's 2 sides or benefits in 2 sides for us. One is in our cloud momentum, which, itself, is a combination of SaaS applications, PaaS and IaaS, which I believe is unique in the marketplace, as well as we -- the software itself is packaged up into our public cloud offerings, be it Windows Server or SQL Server, and they are becoming increasingly competitive in the enterprise and data center editions. And so that's what you see in our commercial results, both on the licensing side as well as on the cloud side.",275
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586363.0,Question and Answer Operator Message,Operator,,Operator,8,Our next question comes from the line of Philip Winslow with Crédit Suisse.,13
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586364.0,Question,Philip Winslow,,Analysts,9,"I just wanted to focus in on Office 365 because several of those metrics really jumped out to us. It seems like overall revenue between your commercial and D&C for Office 365 is up over 100%. And if you look at the consumer, this user count is up huge, just quarter to quarter there. So my question is sort of -- both Satya and Amy. So Satya, when you think about sort of the positioning and sort of where we are into the adoption life cycle of Office 365 on the consumer side and then, call it the SMB and enterprise, just sort of where we in terms of the inflection point there? And then Amy, how should we think about just sort of going forward in terms of the guidance that you gave, how we should think about sort of the financial applications of where we are in that transition from on-premise to Office 365?",156
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586365.0,Answer,Satya Nadella,,Executives,10,"Sure. Let me start, and Amy, you could take it from there. Overall, I would say there's this secular movement that's happening in particular with Office 365. Quite frankly, it's happening across the entire product portfolio of Microsoft, which is more to what I would describe as annuity relationships, as well as subscription relationships. Because those are the long-term contracts of relationships we want to have with all customers, be it consumer, be it small business or large customers. In all the years I've been at Microsoft, this was always our dream, to be able to sell more of the sophisticated capabilities of Office to individual consumers as well as small businesses. But it was hard to do in the previous generation because of the server infrastructure, and what I would say, sophistication of IT required. Whereas now with the cloud, for the first time, we now can serve both individuals as well as small businesses with the same kind of sophistication that, in the past, was exclusively available for the large enterprises. So that's what you see. When we see our subscription growth in consumer, we see subscription growth in small business, these are folks who never bought a server from us. So that's what we are seeing, is increasing what I would call annuity relationships and subscription relationships with all classes of customers. And it's new penetration, so it's not even a one-for-one replacement. Even for the enterprise customer, their consumption is going up. They may have consumed 1 or 2 workloads. But now, they can have the opportunity to consume the entirety of the portfolio. And not just that, if you look at the products in Office 365 that we have, take e-discovery. It's a complete new space for us, where we are able to do things in security, e-discovery, enterprise management that we didn't even do for the top end of the enterprise in the server side. So that's what we are seeing.",327
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586366.0,Answer,Amy Hood,,Executives,11,"And so, on the math that sits behind that, it's good timing. Next week, at the financial analyst briefing, I'll spend -- have a lot more time to explain the actual lifetime value of each of these customer segments, especially in Office 365. But I think, in consumer, it's maybe the easiest one to talk about, is that -- we talked about license growth of 10% when you correct for Japan. Our ability to quickly, I think, move our customer base through stronger execution, both direct to retail and having our channel execute well and partner with us on this transition, I do think we've made a lot of progress. And maybe more importantly, we continue to innovate in the product and deliver value to the end-user, which is really what matters. And so I think we'll be able to show the progress we've made over every quarter, and give you some goals going forward. So I look forward to having the chance to spend more time on that in detail. And SMB looks very similar in some ways. They purchase similarly. It was bought with a PC. It was bought 1 time. It was infrequent, with an inability, as Satya said, to add workloads. So I think those are some of the bigger transitions you've seen for us in terms of being able to increase the value. So hopefully, we'll be able to give you more details on that next week.",242
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586367.0,Question and Answer Operator Message,Operator,,Operator,12,Our next question comes from the line of Keith Weiss with Morgan Stanley.,13
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586368.0,Question,Keith Weiss,,Analysts,13,"I think one of the highlights of the past year has definitely been the expense control. And I guess what you call, like a normalized OpEx growth of just 1% in the quarter continues to be very impressive. How should investors or how should we think about the sustainability of that expense control? Or how long can you keep that sort of investing for these growth initiatives like cloud, yet keep your overall OpEx growth rate so low on a go-forward basis?",82
21835.0,"Microsoft Corporation, Q3 2015 Earnings Call, Apr 23, 2015",2015-04-23,48.0,Earnings Calls,Microsoft Corporation,3745.0,793890.0,34586369.0,Answer,Satya Nadella,,Executives,14,"Let me start and then, I'll have Amy add. Overall, the core of how I want us to approach expenses is to make sure that we are not limited in our ability to invest in categories where we have unique things to contribute. So we're going to do that, though, with great discipline. And that's I think you've seen us do over the course of the last year, and we'll continue to exhibit that. But at the same time, we will not shrink away from our ability to go put investment, be it in sales, marketing or product R&D, when we clearly we have unique things in secular categories of growth. And that's something that we have the capability of doing, and we want to be able to do that in a disciplined way.",134
